NEW_CODE,SITE,YEAR,totalArea,density,count
16,21,1987,200,0,0
16,21,1988,200,0.01,1
16,21,1989,200,0,0
16,21,1990,200,0,0
16,21,1991,200,0,0
16,21,1992,200,0,0
16,21,1993,200,0,0
16,21,1994,200,0,0
16,21,1995,200,0,0
16,21,1996,200,0,0
16,21,1997,200,0,0
16,21,1998,150,0,0
16,21,1999,200,0,0
16,21,2000,200,0,0
16,21,2001,200,0,0
16,21,2002,200,0,0
16,21,2003,200,0,0
16,21,2004,200,0,0
16,21,2005,200,0,0
16,21,2006,200,0,0
16,21,2007,200,0,0
16,21,2008,200,0,0
16,21,2010,200,0.01,1
16,21,2011,200,0,0
17,21,1980,200,0,0
17,21,1981,200,0,0
17,21,1982,200,0,0
17,21,1983,200,0.01,2
17,21,1984,200,0,0
17,21,1985,200,0,0
17,21,1986,200,0,0
17,21,1987,200,0,0
17,21,1988,200,0,0
17,21,1989,200,0,0
17,21,1990,200,0,0
17,21,1991,200,0,0
17,21,1992,200,0,0
17,21,1993,200,0,0
17,21,1994,200,0,0
17,21,1995,200,0.01,1
17,21,1996,200,0,0
17,21,1997,200,0,0
17,21,1998,150,0.02,3
17,21,1999,200,0.01,1
17,21,2000,200,0,0
17,21,2001,200,0.02,3
17,21,2002,200,0,0
17,21,2003,200,0,0
17,21,2004,200,0,0
17,21,2005,200,0,0
17,21,2006,200,0,0
17,21,2007,200,0,0
17,21,2008,200,0.01,2
17,21,2010,200,0.06,12
17,21,2011,200,0.05,10
18,21,1980,200,0,0
18,21,1981,200,0.03,5
18,21,1982,200,0,0
18,21,1983,200,0.01,1
18,21,1984,200,0.01,1
18,21,1985,200,0,0
18,21,1986,200,0.01,2
18,21,1987,200,0,0
18,21,1988,200,0,0
18,21,1989,200,0.01,2
18,21,1990,200,0,0
18,21,1991,200,0.01,2
18,21,1992,200,0.01,1
18,21,1993,200,0,0
18,21,1994,200,0.01,1
18,21,1995,200,0.02,3
18,21,1996,200,0.01,1
18,21,1997,200,0,0
18,21,1998,150,0.01,1
18,21,1999,200,0.01,2
18,21,2000,200,0.03,6
18,21,2001,200,0.02,4
18,21,2002,200,0.01,2
18,21,2003,200,0.03,6
18,21,2004,200,0,0
18,21,2005,200,0.01,2
18,21,2006,200,0.01,1
18,21,2007,200,0.01,1
18,21,2008,200,0.02,4
18,21,2010,200,0.05,9
18,21,2011,200,0.04,8
19,21,1980,200,0.02,4
19,21,1981,200,0.04,7
19,21,1982,200,0.02,4
19,21,1983,200,0.05,9
19,21,1984,200,0.05,9
19,21,1985,200,0.03,6
19,21,1986,200,0.03,5
19,21,1987,200,0.04,7
19,21,1988,200,0.02,4
19,21,1989,200,0.03,6
19,21,1990,200,0.01,2
19,21,1991,200,0.03,6
19,21,1992,200,0.04,7
19,21,1993,200,0.04,8
19,21,1994,200,0.03,5
19,21,1995,200,0.03,6
19,21,1996,200,0.03,5
19,21,1997,200,0.03,5
19,21,1998,150,0,0
19,21,1999,200,0.01,1
19,21,2000,200,0.04,8
19,21,2001,200,0.03,5
19,21,2002,200,0.04,8
19,21,2003,200,0.04,8
19,21,2004,200,0.03,5
19,21,2005,200,0.08,15
19,21,2006,200,0.03,6
19,21,2007,200,0.03,5
19,21,2008,200,0.09,17
19,21,2010,200,0.07,14
19,21,2011,200,0.05,9
20,21,1980,200,0,0
20,21,1981,200,0.01,2
20,21,1982,200,0.01,2
20,21,1983,200,0.04,7
20,21,1984,200,0.01,2
20,21,1985,200,0,0
20,21,1986,200,0.02,3
20,21,1987,200,0.01,2
20,21,1988,200,0.01,2
20,21,1989,200,0.02,3
20,21,1990,200,0.01,2
20,21,1991,200,0.02,4
20,21,1992,200,0.01,1
20,21,1993,200,0.01,1
20,21,1994,200,0,0
20,21,1995,200,0.02,4
20,21,1996,200,0.02,3
20,21,1997,200,0.02,4
20,21,1998,150,0,0
20,21,1999,200,0.01,2
20,21,2000,200,0.02,4
20,21,2001,200,0.05,9
20,21,2002,200,0.02,4
20,21,2003,200,0.02,3
20,21,2004,200,0.04,8
20,21,2005,200,0.05,10
20,21,2006,200,0.03,6
20,21,2007,200,0.04,7
20,21,2008,200,0.01,2
20,21,2010,200,0.01,1
20,21,2011,200,0,0
21,21,1980,200,0.06,11
21,21,1981,200,0.12,24
21,21,1982,200,0.16,32
21,21,1983,200,0.12,24
21,21,1984,200,0.13,26
21,21,1985,200,0.18,36
21,21,1986,200,0.12,23
21,21,1987,200,0.21,41
21,21,1988,200,0.15,29
21,21,1989,200,0.15,30
21,21,1990,200,0.08,15
21,21,1991,200,0.14,28
21,21,1992,200,0.18,36
21,21,1993,200,0.13,26
21,21,1994,200,0.12,23
21,21,1995,200,0.13,25
21,21,1996,200,0.24,48
21,21,1997,200,0.21,41
21,21,1998,150,0.15,23
21,21,1999,200,0.14,27
21,21,2000,200,0.31,62
21,21,2001,200,0.32,64
21,21,2002,200,0.24,48
21,21,2003,200,0.23,46
21,21,2004,200,0.18,36
21,21,2005,200,0.33,65
21,21,2006,200,0.32,64
21,21,2007,200,0.14,28
21,21,2008,200,0.32,64
21,21,2010,200,0.18,35
21,21,2011,200,0.05,10
22,21,1980,200,0,0
22,21,1981,200,0.01,1
22,21,1982,200,0,0
22,21,1983,200,0,0
22,21,1984,200,0.01,1
22,21,1985,200,0.12,23
22,21,1986,200,0.01,2
22,21,1987,200,0,0
22,21,1988,200,0,0
22,21,1989,200,0,0
22,21,1990,200,0,0
22,21,1991,200,0,0
22,21,1992,200,0.01,1
22,21,1993,200,0,0
22,21,1994,200,0.01,1
22,21,1995,200,0.01,1
22,21,1996,200,0.01,1
22,21,1997,200,0.02,3
22,21,1998,150,0,0
22,21,1999,200,0,0
22,21,2000,200,0.01,1
22,21,2001,200,0.01,2
22,21,2002,200,0,0
22,21,2003,200,0,0
22,21,2004,200,0,0
22,21,2005,200,0,0
22,21,2006,200,0,0
22,21,2007,200,0,0
22,21,2008,200,0,0
22,21,2010,200,0,0
22,21,2011,200,0,0
23,21,1980,200,0.06,11
23,21,1981,200,0.05,10
23,21,1982,200,0.03,6
23,21,1983,200,0.06,12
23,21,1984,200,0.25,49
23,21,1985,200,0.21,42
23,21,1986,200,0.24,48
23,21,1987,200,0.3,59
23,21,1988,200,0.21,41
23,21,1989,200,0.2,39
23,21,1990,200,0.13,25
23,21,1991,200,0.12,23
23,21,1992,200,0.15,29
23,21,1993,200,0.06,12
23,21,1994,200,0.04,7
23,21,1995,200,0.05,10
23,21,1996,200,0.02,4
23,21,1997,200,0.01,2
23,21,1998,150,0.01,1
23,21,1999,200,0.02,4
23,21,2000,200,0.01,1
23,21,2001,200,0,0
23,21,2002,200,0.01,1
23,21,2003,200,0,0
23,21,2004,200,0,0
23,21,2005,200,0,0
23,21,2006,200,0,0
23,21,2007,200,0,0
23,21,2008,200,0,0
23,21,2010,200,0,0
23,21,2011,200,0,0
24,21,1980,200,,30
24,21,1981,200,,31
24,21,1982,200,,39
24,21,1983,200,,8
24,21,1984,200,,8
24,21,1985,200,,62
24,21,1986,200,,111
24,21,1987,200,,71
24,21,1988,200,,72
24,21,1989,200,,108
24,21,1990,200,,41
24,21,1991,200,,17
24,21,1992,200,,13
24,21,1993,200,,9
24,21,1994,200,,3
24,21,1995,200,,6
24,21,1996,200,,3
24,21,1997,200,,2
24,21,1998,150,,4
24,21,1999,200,,4
24,21,2000,200,,4
24,21,2001,200,,2
24,21,2002,200,,3
24,21,2003,200,,0
24,21,2004,200,,1
24,21,2005,200,,12
24,21,2006,200,,0
24,21,2007,200,,1
24,21,2008,200,,2
24,21,2010,200,,30
24,21,2011,200,,6
25,21,1981,1250,0.29,359
25,21,1982,1250,0.22,276
25,21,1983,1250,0.64,800
25,21,1984,1250,0.28,355
25,21,1985,1250,0.06,69
25,21,1986,1250,0.02,31
25,21,1987,1250,0.17,212
25,21,1988,1250,0.1,119
25,21,1989,1250,0.75,938
25,21,1990,1250,0.64,795
25,21,1991,1250,0.65,808
25,21,1992,1250,2.88,3606
25,21,1993,1250,1.29,1608
25,21,1994,1250,1.14,1425
25,21,1995,1250,0.43,541
25,21,1996,1250,0.92,1155
25,21,1997,1250,0.32,403
25,21,2000,1250,0.06,75
25,21,2001,1250,0.48,602
25,21,2002,1000,0.04,36
25,21,2003,1250,0.3,380
25,21,2004,1250,0.19,236
25,21,2005,1250,0.23,290
25,21,2006,1250,0.09,115
25,21,2007,1250,0.17,209
25,21,2008,1250,0.09,113
25,21,2010,1250,0.28,344
25,21,2011,1250,0.2,253
26,21,1981,500,0.09,44
26,21,1982,500,0.15,73
26,21,1983,500,0.04,20
26,21,1984,500,0.07,34
26,21,1985,500,0.03,17
26,21,1986,500,0,1
26,21,1987,500,0.04,19
26,21,1988,500,0.26,131
26,21,1989,500,0.05,25
26,21,1990,500,0.03,15
26,21,1991,500,0.11,56
26,21,1992,500,0.04,18
26,21,1993,500,0.03,16
26,21,1994,500,0.07,37
26,21,1995,500,0.01,5
26,21,1996,500,0.07,34
26,21,1997,500,0,2
26,21,2000,500,0.06,29
26,21,2001,500,0.03,14
26,21,2002,400,0.1,40
26,21,2003,500,0.03,13
26,21,2004,500,0,1
26,21,2005,500,0.02,9
26,21,2006,500,0,1
26,21,2007,500,0,0
26,21,2008,500,0,0
26,21,2010,500,0,1
26,21,2011,500,0.01,3
27,21,1981,1250,0.02,23
27,21,1982,1250,0.01,9
27,21,1983,1250,0.01,9
27,21,1984,1250,0.04,49
27,21,1985,1250,0.02,20
27,21,1986,1250,0.01,9
27,21,1987,1250,0.02,26
27,21,1988,1250,0.05,59
27,21,1989,1250,0,1
27,21,1990,1250,0,6
27,21,1991,1250,0.01,14
27,21,1992,1250,0,2
27,21,1993,1250,0.01,9
27,21,1994,1250,0,3
27,21,1995,1250,0.03,36
27,21,1996,1250,0.14,173
27,21,1997,1250,0.02,31
27,21,2000,1250,0,1
27,21,2001,1250,0.03,36
27,21,2002,1000,0,3
27,21,2003,1250,0.02,25
27,21,2004,1250,0.04,51
27,21,2005,1250,0.01,13
27,21,2006,1250,0.01,14
27,21,2007,1250,0,6
27,21,2008,1250,0,4
27,21,2010,1250,0,4
27,21,2011,1250,0.01,9
28,21,1981,1250,0.02,26
28,21,1982,1250,0.02,20
28,21,1983,1250,0.01,8
28,21,1984,1250,0.02,26
28,21,1985,1250,0.01,15
28,21,1986,1250,0.01,14
28,21,1987,1250,0,0
28,21,1988,1250,0.02,22
28,21,1989,1250,0.01,8
28,21,1990,1250,0.01,12
28,21,1991,1250,0.02,30
28,21,1992,1250,0.01,12
28,21,1993,1250,0.01,7
28,21,1994,1250,0.01,7
28,21,1995,1250,0.01,7
28,21,1996,1250,0.01,18
28,21,1997,1250,0.01,8
28,21,2000,1250,0,1
28,21,2001,1250,0.01,13
28,21,2002,1000,0.01,6
28,21,2003,1250,0.01,16
28,21,2004,1250,0.01,7
28,21,2005,1250,0.01,11
28,21,2006,1250,0.01,7
28,21,2007,1250,0,1
28,21,2008,1250,0,0
28,21,2010,1250,0.02,19
28,21,2011,1250,0.03,35
29,21,1981,1250,0.04,46
29,21,1982,1250,0.02,25
29,21,1983,1250,0.04,53
29,21,1984,1250,0.02,19
29,21,1985,1250,0.01,17
29,21,1986,1250,0.01,8
29,21,1987,1250,0.01,12
29,21,1988,1250,0.02,27
29,21,1989,1250,0.01,16
29,21,1990,1250,0.03,38
29,21,1991,1250,0.02,19
29,21,1992,1250,0.02,19
29,21,1993,1250,0.01,17
29,21,1994,1250,0.02,20
29,21,1995,1250,0.04,44
29,21,1996,1250,0.05,65
29,21,1997,1250,0.02,20
29,21,2000,1250,0.01,16
29,21,2001,1250,0.1,119
29,21,2002,1000,0.02,15
29,21,2003,1250,0.02,22
29,21,2004,1250,0.06,81
29,21,2005,1250,0.01,11
29,21,2006,1250,0.02,28
29,21,2007,1250,0.02,30
29,21,2008,1250,0.01,17
29,21,2010,1250,0.01,11
29,21,2011,1250,0.01,16
30,21,1981,1250,0,0
30,21,1982,1250,0,0
30,21,1983,1250,0,0
30,21,1984,1250,0,0
30,21,1985,1250,0,0
30,21,1986,1250,0,0
30,21,1987,1250,0,0
30,21,1988,1250,0,0
30,21,1989,1250,0,0
30,21,1990,1250,0,0
30,21,1991,1250,0,0
30,21,1992,1250,0,0
30,21,1993,1250,0,0
30,21,1994,1250,0,1
30,21,1995,1250,0,0
30,21,1996,1250,0,0
30,21,1997,1250,0,0
30,21,2000,1250,0,0
30,21,2001,1250,0,0
30,21,2002,1000,0,1
30,21,2003,1250,0,5
30,21,2004,1250,0,0
30,21,2005,1250,0,0
30,21,2006,1250,0,0
30,21,2007,1250,0,0
30,21,2008,1250,0,0
30,21,2010,1250,0,0
30,21,2011,1250,0,0
31,21,1981,500,0,0
31,21,1982,500,0,0
31,21,1983,500,0,0
31,21,1984,500,0,0
31,21,1985,500,0,0
31,21,1986,500,0,1
31,21,1987,500,0.01,3
31,21,1988,500,0,1
31,21,1989,500,0,1
31,21,1990,500,0,0
31,21,1991,500,0,2
31,21,1992,500,0,1
31,21,1993,500,0,2
31,21,1994,500,0,0
31,21,1995,500,0,2
31,21,1996,500,0,1
31,21,1997,500,0.01,6
31,21,2000,500,0.01,5
31,21,2001,500,0.01,3
31,21,2002,400,0.01,4
31,21,2003,500,0,2
31,21,2004,500,0.01,6
31,21,2005,500,0.01,4
31,21,2006,500,0.01,3
31,21,2007,500,0.02,8
31,21,2008,500,0,2
31,21,2010,500,0,1
31,21,2011,500,0,1
32,21,1981,500,0,0
32,21,1982,500,0,0
32,21,1983,500,0,0
32,21,1984,500,0,1
32,21,1985,500,0,0
32,21,1986,500,0,0
32,21,1987,500,0,0
32,21,1988,500,0,0
32,21,1989,500,0,0
32,21,1990,500,0,0
32,21,1991,500,0,0
32,21,1992,500,0,0
32,21,1993,500,0,0
32,21,1994,500,0,0
32,21,1995,500,0,0
32,21,1996,500,0,0
32,21,1997,500,0,0
32,21,2000,500,0,0
32,21,2001,500,0,0
32,21,2002,400,0,0
32,21,2003,500,0,0
32,21,2004,500,0,0
32,21,2005,500,0,0
32,21,2006,500,0,0
32,21,2007,500,0,0
32,21,2008,500,0,0
32,21,2010,500,0,0
32,21,2011,500,0,0
33,21,1981,1250,0.2,245
33,21,1982,1250,0.22,281
33,21,1983,1250,0.06,80
33,21,1984,1250,0.05,60
33,21,1985,1250,0.03,38
33,21,1986,1250,0.01,8
33,21,1987,1250,0.02,26
33,21,1988,1250,0.05,58
33,21,1989,1250,0,0
33,21,1990,1250,0.4,505
33,21,1991,1250,0.06,77
33,21,1992,1250,3.98,4978
33,21,1993,1250,0.26,320
33,21,1994,1250,1.2,1502
33,21,1995,1250,0.3,381
33,21,1996,1250,0.87,1084
33,21,1997,1250,0.52,656
33,21,2000,1250,0.02,27
33,21,2001,1250,0.19,241
33,21,2002,1000,0.01,13
33,21,2003,1250,0.06,78
33,21,2004,1250,0.27,342
33,21,2005,1250,0.05,61
33,21,2006,1250,0.21,263
33,21,2007,1250,0.05,67
33,21,2008,1250,0.07,87
33,21,2010,1250,0.01,16
33,21,2011,1250,0,0
34,21,1981,1250,0,2
34,21,1982,1250,0,4
34,21,1983,1250,0,3
34,21,1984,1250,0.02,19
34,21,1985,1250,0.01,7
34,21,1986,1250,0,6
34,21,1987,1250,0.02,20
34,21,1988,1250,0.01,10
34,21,1989,1250,0.02,20
34,21,1990,1250,0.02,26
34,21,1991,1250,0.01,11
34,21,1992,1250,0.01,8
34,21,1993,1250,0,0
34,21,1994,1250,0,3
34,21,1995,1250,0,0
34,21,1996,1250,0.03,35
34,21,1997,1250,0,0
34,21,2000,1250,0,0
34,21,2001,1250,0.01,17
34,21,2002,1000,0.01,5
34,21,2003,1250,0,5
34,21,2004,1250,0,2
34,21,2005,1250,0,1
34,21,2006,1250,0,1
34,21,2007,1250,0,3
34,21,2008,1250,0,2
34,21,2010,1250,0,1
34,21,2011,1250,0,0
35,21,1981,1250,0,0
35,21,1982,1250,0,3
35,21,1983,1250,0,4
35,21,1984,1250,0.01,16
35,21,1985,1250,0.01,14
35,21,1986,1250,0,6
35,21,1987,1250,0,6
35,21,1988,1250,0.01,9
35,21,1989,1250,0,6
35,21,1990,1250,0.01,8
35,21,1991,1250,0,4
35,21,1992,1250,0,1
35,21,1993,1250,0.01,9
35,21,1994,1250,0,5
35,21,1995,1250,0.01,11
35,21,1996,1250,0.01,14
35,21,1997,1250,0,6
35,21,2000,1250,0,2
35,21,2001,1250,0.01,18
35,21,2002,1000,0.01,5
35,21,2003,1250,0.01,9
35,21,2004,1250,0.02,19
35,21,2005,1250,0.01,8
35,21,2006,1250,0,6
35,21,2007,1250,0,2
35,21,2008,1250,0.01,7
35,21,2010,1250,0,4
35,21,2011,1250,0,3
36,21,1981,500,0.03,15
36,21,1982,500,0.14,72
36,21,1983,500,0.08,42
36,21,1984,500,0.06,29
36,21,1985,500,0.12,59
36,21,1986,500,0.16,79
36,21,1987,500,0.04,18
36,21,1988,500,0.11,55
36,21,1989,500,0.04,19
36,21,1990,500,0.02,12
36,21,1991,500,0.07,36
36,21,1992,500,0.1,52
36,21,1993,500,0.08,41
36,21,1994,500,0.03,14
36,21,1995,500,0.13,67
36,21,1996,500,0.24,119
36,21,1997,500,0.03,14
36,21,2000,500,0.03,15
36,21,2001,500,0.03,15
36,21,2002,400,0.07,29
36,21,2003,500,0.04,19
36,21,2004,500,0.03,14
36,21,2005,500,0.03,15
36,21,2006,500,0,0
36,21,2007,500,0.08,41
36,21,2008,500,0.02,9
36,21,2010,500,0.03,15
36,21,2011,500,0.02,8
37,21,1981,1250,0,2
37,21,1982,1250,0.01,15
37,21,1983,1250,0.01,10
37,21,1984,1250,0.01,11
37,21,1985,1250,0,2
37,21,1986,1250,0.01,7
37,21,1987,1250,0,0
37,21,1988,1250,0,5
37,21,1989,1250,0,0
37,21,1990,1250,0,2
37,21,1991,1250,0,3
37,21,1992,1250,0.01,7
37,21,1993,1250,0.02,22
37,21,1994,1250,0.01,8
37,21,1995,1250,0.01,15
37,21,1996,1250,0.05,57
37,21,1997,1250,0.02,21
37,21,2000,1250,0.01,13
37,21,2001,1250,0.04,53
37,21,2002,1000,0.03,28
37,21,2003,1250,0.04,48
37,21,2004,1250,0.1,119
37,21,2005,1250,0,6
37,21,2006,1250,0,2
37,21,2007,1250,0,0
37,21,2008,1250,0,1
37,21,2010,1250,0.01,11
37,21,2011,1250,0.02,20
38,21,1981,1250,0.03,33
38,21,1982,1250,0.02,30
38,21,1983,1250,0,5
38,21,1984,1250,0.16,202
38,21,1985,1250,0.02,26
38,21,1986,1250,0.02,26
38,21,1987,1250,0.01,9
38,21,1988,1250,0.02,26
38,21,1989,1250,0,0
38,21,1990,1250,0.01,8
38,21,1991,1250,0.02,24
38,21,1992,1250,0.04,54
38,21,1993,1250,0.01,16
38,21,1994,1250,0.01,11
38,21,1995,1250,0.02,24
38,21,1996,1250,0.09,111
38,21,1997,1250,0.01,18
38,21,2000,1250,0.01,12
38,21,2001,1250,0.01,16
38,21,2002,1000,0,0
38,21,2003,1250,0.03,38
38,21,2004,1250,0.03,39
38,21,2005,1250,0.02,22
38,21,2006,1250,0.01,13
38,21,2007,1250,0,5
38,21,2008,1250,0,3
38,21,2010,1250,0,6
38,21,2011,1250,0.05,65
39,21,1981,1250,0.02,25
39,21,1982,1250,0.02,22
39,21,1983,1250,0.02,23
39,21,1984,1250,0.04,48
39,21,1985,1250,0.03,43
39,21,1986,1250,0.02,29
39,21,1987,1250,0.02,26
39,21,1988,1250,0.04,45
39,21,1989,1250,0.05,64
39,21,1990,1250,0.06,77
39,21,1991,1250,0.05,62
39,21,1992,1250,0.04,49
39,21,1993,1250,0.05,61
39,21,1994,1250,0.06,71
39,21,1995,1250,0.08,105
39,21,1996,1250,0.25,318
39,21,1997,1250,0.07,88
39,21,2000,1250,0.03,33
39,21,2001,1250,0.06,72
39,21,2002,1000,0.02,18
39,21,2003,1250,0.03,40
39,21,2004,1250,0.04,49
39,21,2005,1250,0.04,53
39,21,2006,1250,0.04,44
39,21,2007,1250,0.02,31
39,21,2008,1250,0.01,15
39,21,2010,1250,0.02,23
39,21,2011,1250,0.06,69
1,22,1980,100,0.38,38
1,22,1981,100,0.42,42
1,22,1982,100,0.4,40
1,22,1984,80,0.24,19
1,22,1985,100,0.15,15
1,22,1986,100,0.31,31
1,22,1987,100,0.36,36
1,22,1988,100,0.19,19
1,22,1989,100,0.37,37
1,22,1990,100,0.23,23
1,22,1991,100,0.18,18
1,22,1992,100,0.14,14
1,22,1993,100,0.13,13
1,22,1994,100,0.1,10
1,22,1995,100,0,0
1,22,1996,100,0,0
1,22,1997,100,0.99,99
1,22,1998,100,0.88,88
1,22,2000,100,0,0
1,22,2001,100,0,0
1,22,2002,100,0.66,66
1,22,2003,100,0.5,50
1,22,2004,100,0.63,63
1,22,2005,100,0.63,63
1,22,2006,100,0.27,27
1,22,2007,100,0.8,80
1,22,2008,100,0.4,40
1,22,2010,100,0.68,68
1,22,2011,100,0.19,19
2,22,1980,100,5.58,558
2,22,1981,100,9.88,988
2,22,1982,100,11.03,1103
2,22,1984,80,7.56,605
2,22,1985,100,10.98,1098
2,22,1986,100,10.54,1054
2,22,1987,100,15.43,1543
2,22,1988,100,15.34,1534
2,22,1989,100,30.47,3047
2,22,1990,100,19.28,1928
2,22,1991,100,26.24,2624
2,22,1992,100,20.11,2011
2,22,1993,100,37.68,3768
2,22,1994,100,49.06,4906
2,22,1995,100,45.36,4536
2,22,1996,100,32.84,3284
2,22,1997,100,17.11,1711
2,22,1998,100,5.91,591
2,22,2000,100,68.28,6828
2,22,2001,100,25.14,2514
2,22,2002,100,33.1,3310
2,22,2003,100,18.32,1832
2,22,2004,100,45.02,4502
2,22,2005,100,16.67,1667
2,22,2006,100,17.09,1709
2,22,2007,100,18.72,1872
2,22,2008,100,23.99,2399
2,22,2010,100,34.58,3458
2,22,2011,100,40.21,4021
3,22,1980,100,0.4,40
3,22,1981,100,0.87,87
3,22,1982,100,0.83,83
3,22,1984,80,0.7,56
3,22,1985,100,1.83,183
3,22,1986,100,1.3,130
3,22,1987,100,1.58,158
3,22,1988,100,2.07,207
3,22,1989,100,3.82,382
3,22,1990,100,3.71,371
3,22,1991,100,1.52,152
3,22,1992,100,2.54,254
3,22,1993,100,3.86,386
3,22,1994,100,5.53,553
3,22,1995,100,2.14,214
3,22,1996,100,1.46,146
3,22,1997,100,2.64,264
3,22,1998,100,1.26,126
3,22,2000,100,3.42,342
3,22,2001,100,1.79,179
3,22,2002,100,1.67,167
3,22,2003,100,2,200
3,22,2004,100,3.06,306
3,22,2005,100,1.19,119
3,22,2006,100,2.72,272
3,22,2007,100,3.57,357
3,22,2008,100,4.98,498
3,22,2010,100,2.97,297
3,22,2011,100,4.24,424
4,22,1980,100,0.09,9
4,22,1981,100,0.23,23
4,22,1982,100,0.29,29
4,22,1984,80,0,0
4,22,1985,100,0.04,4
4,22,1986,100,0.05,5
4,22,1987,100,0.03,3
4,22,1988,100,0,0
4,22,1989,100,0.12,12
4,22,1990,100,0.14,14
4,22,1991,100,0.06,6
4,22,1992,100,0,0
4,22,1993,100,0.03,3
4,22,1994,100,0.01,1
4,22,1995,100,0,0
4,22,1996,100,0,0
4,22,1997,100,0.01,1
4,22,1998,100,0.05,5
4,22,2000,100,0,0
4,22,2001,100,0,0
4,22,2002,100,0,0
4,22,2003,100,0.01,1
4,22,2004,100,0.06,6
4,22,2005,100,0,0
4,22,2006,100,0.03,3
4,22,2007,100,0,0
4,22,2008,100,0.09,9
4,22,2010,100,0.08,8
4,22,2011,100,0.04,4
5,22,1980,100,0,0
5,22,1981,100,0,0
5,22,1982,100,0,0
5,22,1984,80,0,0
5,22,1985,100,0,0
5,22,1986,100,0,0
5,22,1987,100,0,0
5,22,1988,100,0,0
5,22,1989,100,0,0
5,22,1990,100,0,0
5,22,1991,100,0,0
5,22,1992,100,0,0
5,22,1993,100,0,0
5,22,1994,100,0,0
5,22,1995,100,0.02,2
5,22,1996,100,0,0
5,22,1997,100,0,0
5,22,1998,100,0,0
5,22,2000,100,0.01,1
5,22,2001,100,0.02,2
5,22,2002,100,0,0
5,22,2003,100,0,0
5,22,2004,100,0.01,1
5,22,2005,100,0,0
5,22,2006,100,0,0
5,22,2007,100,0,0
5,22,2008,100,0,0
5,22,2010,100,0.01,1
5,22,2011,100,0.01,1
6,22,1980,100,0,0
6,22,1981,100,0.02,2
6,22,1982,100,0,0
6,22,1984,80,0.01,1
6,22,1985,100,0.01,1
6,22,1986,100,0.01,1
6,22,1987,100,0.02,2
6,22,1988,100,0,0
6,22,1989,100,0,0
6,22,1990,100,0,0
6,22,1991,100,0,0
6,22,1992,100,0,0
6,22,1993,100,0,0
6,22,1994,100,0,0
6,22,1995,100,0,0
6,22,1996,100,0,0
6,22,1997,100,0,0
6,22,1998,100,0,0
6,22,2000,100,0,0
6,22,2001,100,0,0
6,22,2002,100,0,0
6,22,2003,100,0,0
6,22,2004,100,0,0
6,22,2005,100,0,0
6,22,2006,100,0,0
6,22,2007,100,0,0
6,22,2008,100,0,0
6,22,2010,100,0,0
6,22,2011,100,0,0
7,22,1980,100,0,0
7,22,1981,100,0,0
7,22,1982,100,0.02,2
7,22,1984,80,0,0
7,22,1985,100,0,0
7,22,1986,100,0,0
7,22,1987,100,0,0
7,22,1988,100,0,0
7,22,1989,100,0,0
7,22,1990,100,0,0
7,22,1991,100,0,0
7,22,1992,100,0,0
7,22,1993,100,0,0
7,22,1994,100,0.01,1
7,22,1995,100,0,0
7,22,1996,100,0,0
7,22,1997,100,0,0
7,22,1998,100,0,0
7,22,2000,100,0,0
7,22,2001,100,0,0
7,22,2002,100,0,0
7,22,2003,100,0,0
7,22,2004,100,0,0
7,22,2005,100,0,0
7,22,2006,100,0,0
7,22,2007,100,0,0
7,22,2008,100,0,0
7,22,2010,100,0,0
7,22,2011,100,0,0
8,22,1980,100,0.11,11
8,22,1981,100,0.05,5
8,22,1982,100,0.19,19
8,22,1984,80,0.04,3
8,22,1985,100,0.18,18
8,22,1986,100,0.07,7
8,22,1987,100,0.46,46
8,22,1988,100,0.44,44
8,22,1989,100,0.59,59
8,22,1990,100,0.29,29
8,22,1991,100,0.12,12
8,22,1992,100,0.01,1
8,22,1993,100,0.07,7
8,22,1994,100,0.13,13
8,22,1995,100,0.03,3
8,22,1996,100,0.03,3
8,22,1997,100,0.07,7
8,22,1998,100,0.02,2
8,22,2000,100,0.22,22
8,22,2001,100,0.03,3
8,22,2002,100,0,0
8,22,2003,100,0.08,8
8,22,2004,100,0.07,7
8,22,2005,100,0,0
8,22,2006,100,0.02,2
8,22,2007,100,0.03,3
8,22,2008,100,0.03,3
8,22,2010,100,0.02,2
8,22,2011,100,0,0
9,22,1980,100,0.05,5
9,22,1981,100,0.04,4
9,22,1982,100,0.1,10
9,22,1984,80,0.13,10
9,22,1985,100,0.13,13
9,22,1986,100,0.08,8
9,22,1987,100,0.08,8
9,22,1988,100,0.3,30
9,22,1989,100,0.04,4
9,22,1990,100,0.01,1
9,22,1991,100,0.09,9
9,22,1992,100,0.1,10
9,22,1993,100,0.13,13
9,22,1994,100,0.12,12
9,22,1995,100,0,0
9,22,1996,100,0,0
9,22,1997,100,0,0
9,22,1998,100,0,0
9,22,2000,100,0,0
9,22,2001,100,0,0
9,22,2002,100,0.08,8
9,22,2003,100,0.14,14
9,22,2004,100,0.16,16
9,22,2005,100,0.25,25
9,22,2006,100,0.18,18
9,22,2007,100,0.18,18
9,22,2008,100,0.47,47
9,22,2010,100,0.48,48
9,22,2011,100,0.5,50
10,22,1980,100,0.01,1
10,22,1981,100,0,0
10,22,1982,100,0,0
10,22,1984,80,0.01,1
10,22,1985,100,0.04,4
10,22,1986,100,0.04,4
